task_id,example_id,input_shape,output_shape,shape_changed,input_obj_count,output_obj_count,obj_count_changed,detected_rules,rule_count,recolor,rotation,reflection,crop,scale_up,translation
a85d4709,2,3x3,3x3,False,1,1,False,recolor,1,True,,,False,False,False
a85d4709,3,3x3,3x3,False,3,3,False,None,0,False,,,False,False,False
a85d4709,4,3x3,3x3,False,3,3,False,None,0,False,,,False,False,False
a8610ef7,1,6x6,6x6,False,3,15,True,None,0,False,,,False,False,False
a8610ef7,2,6x6,6x6,False,4,10,True,None,0,False,,,False,False,False
a8610ef7,3,6x6,6x6,False,4,10,True,None,0,False,,,False,False,False
a8610ef7,4,6x6,6x6,False,4,8,True,None,0,False,,,False,False,False
a87f7484,1,3x15,3x3,True,9,1,True,crop,1,False,,,True,False,False
a87f7484,2,3x12,3x3,True,11,5,True,crop,1,False,,,True,False,False
a87f7484,3,12x3,3x3,True,11,2,True,crop,1,False,,,True,False,False
a87f7484,4,9x3,3x3,True,7,1,True,crop,1,False,,,True,False,False
a8c38be5,1,16x14,9x9,True,17,9,True,None,0,False,,,False,False,False
a8c38be5,2,14x14,9x9,True,17,9,True,None,0,False,,,False,False,False
a8d7556c,1,18x18,18x18,False,26,31,True,None,0,False,,,False,False,False
a8d7556c,2,18x18,18x18,False,14,19,True,None,0,False,,,False,False,False
a8d7556c,3,18x18,18x18,False,11,14,True,None,0,False,,,False,False,False
a934301b,1,14x14,14x14,False,16,5,True,None,0,False,,,False,False,False
a934301b,2,14x14,14x14,False,17,6,True,None,0,False,,,False,False,False
a934301b,3,13x15,13x15,False,22,5,True,None,0,False,,,False,False,False
a9f96cdd,1,3x5,3x5,False,1,2,True,None,0,False,,,False,False,False
a9f96cdd,2,3x5,3x5,False,1,1,False,None,0,False,,,False,False,False
a9f96cdd,3,3x5,3x5,False,1,4,True,None,0,False,,,False,False,False
a9f96cdd,4,3x5,3x5,False,1,4,True,None,0,False,,,False,False,False
aa18de87,1,5x12,5x12,False,12,15,True,None,0,False,,,False,False,False
aa18de87,2,3x8,3x8,False,5,6,True,None,0,False,,,False,False,False
aa18de87,3,5x8,5x8,False,8,9,True,None,0,False,,,False,False,False
aa18de87,4,4x8,4x8,False,7,8,True,None,0,False,,,False,False,False
aa300dc3,1,10x10,10x10,False,1,9,True,None,0,False,,,False,False,False
aa300dc3,2,10x10,10x10,False,1,8,True,None,0,False,,,False,False,False
aa300dc3,3,10x10,10x10,False,1,7,True,None,0,False,,,False,False,False
aa300dc3,4,10x10,10x10,False,1,9,True,None,0,False,,,False,False,False
aa62e3f4,1,16x16,16x16,False,7,8,True,None,0,False,,,False,False,False
aa62e3f4,2,7x7,7x7,False,9,10,True,None,0,False,,,False,False,False
aab50785,1,12x17,6x5,True,97,16,True,None,0,False,,,False,False,False
aab50785,2,12x15,2x4,True,56,6,True,crop,1,False,,,True,False,False
aab50785,3,12x10,2x6,True,41,7,True,crop,1,False,,,True,False,False
aab50785,4,13x16,4x3,True,73,6,True,None,0,False,,,False,False,False
aab50785,5,13x17,4x5,True,93,9,True,None,0,False,,,False,False,False
aabf363d,1,7x7,7x7,False,2,1,True,recolor,1,True,,,False,False,False
aabf363d,2,7x7,7x7,False,2,1,True,recolor,1,True,,,False,False,False
aaecdb9a,1,10x10,2x5,True,12,4,True,None,0,False,,,False,False,False
aaecdb9a,2,10x10,3x5,True,7,4,True,None,0,False,,,False,False,False
aaecdb9a,3,10x10,5x5,True,15,7,True,None,0,False,,,False,False,False
aaef0977,1,8x8,8x8,False,2,57,True,None,0,False,,,False,False,False
aaef0977,2,8x8,8x8,False,2,61,True,None,0,False,,,False,False,False
aba27056,1,9x9,9x9,False,1,6,True,None,0,False,,,False,False,False
aba27056,2,7x7,7x7,False,1,6,True,None,0,False,,,False,False,False
aba27056,3,6x6,6x6,False,1,4,True,None,0,False,,,False,False,False
abbfd121,1,22x20,7x7,True,195,37,True,crop,1,False,,,True,False,False
abbfd121,2,23x19,10x10,True,143,42,True,None,0,False,,,False,False,False
abbfd121,3,21x22,6x12,True,148,33,True,crop,1,False,,,True,False,False
ac0a08a4,1,3x3,9x9,True,3,3,False,scale_up,1,False,,,False,True,False
ac0a08a4,2,3x3,6x6,True,2,2,False,scale_up,1,False,,,False,True,False
ac0a08a4,3,3x3,15x15,True,5,5,False,scale_up,1,False,,,False,True,False
ac0c2ac3,1,9x9,9x9,False,5,4,True,None,0,False,,,False,False,False
ac0c2ac3,2,7x7,7x7,False,5,4,True,None,0,False,,,False,False,False
ac0c2ac3,3,11x11,11x11,False,6,5,True,None,0,False,,,False,False,False
ac0c5833,1,26x26,26x26,False,17,25,True,None,0,False,,,False,False,False
ac0c5833,2,30x30,30x30,False,22,28,True,None,0,False,,,False,False,False
ac0c5833,3,25x25,25x25,False,13,20,True,None,0,False,,,False,False,False
ac2e8ecf,1,13x13,13x13,False,6,6,False,None,0,False,,,False,False,False
ac2e8ecf,2,13x16,13x16,False,4,4,False,None,0,False,,,False,False,False
ac2e8ecf,3,16x17,16x17,False,7,7,False,None,0,False,,,False,False,False
ac3e2b04,1,12x12,12x12,False,4,6,True,None,0,False,,,False,False,False
ac3e2b04,2,15x12,15x12,False,8,16,True,None,0,False,,,False,False,False
ac3e2b04,3,16x14,16x14,False,9,20,True,None,0,False,,,False,False,False
ac3e2b04,4,10x10,10x10,False,5,8,True,None,0,False,,,False,False,False
ac605cbb,1,11x11,11x11,False,3,15,True,None,0,False,,,False,False,False
ac605cbb,2,10x10,10x10,False,2,6,True,None,0,False,,,False,False,False
ac605cbb,3,10x10,10x10,False,2,12,True,None,0,False,,,False,False,False
ac605cbb,4,11x11,11x11,False,3,9,True,None,0,False,,,False,False,False
ac605cbb,5,10x10,10x10,False,2,6,True,None,0,False,,,False,False,False
ac605cbb,6,9x9,9x9,False,1,3,True,None,0,False,,,False,False,False
ac6f9922,1,17x17,2x2,True,8,4,True,None,0,False,,,False,False,False
ac6f9922,2,13x13,2x2,True,7,2,True,crop,1,False,,,True,False,False
ac6f9922,3,17x17,2x3,True,12,6,True,None,0,False,,,False,False,False
ad173014,1,20x22,20x22,False,13,13,False,recolor,1,True,,,False,False,False
ad173014,2,22x21,22x21,False,13,13,False,recolor,1,True,,,False,False,False
ad173014,3,26x26,26x26,False,10,10,False,recolor,1,True,,,False,False,False
ad38a9d0,1,9x9,9x9,False,10,10,False,None,0,False,,,False,False,False
ad38a9d0,2,9x9,9x9,False,7,7,False,None,0,False,,,False,False,False
ad3b40cf,1,9x9,9x9,False,5,6,True,None,0,False,,,False,False,False
ad3b40cf,2,16x16,16x16,False,23,25,True,None,0,False,,,False,False,False
ad3b40cf,3,15x15,15x15,False,7,9,True,None,0,False,,,False,False,False
ad7e01d0,1,4x4,16x16,True,6,36,True,None,0,False,,,False,False,False
ad7e01d0,2,3x3,9x9,True,5,9,True,None,0,False,,,False,False,False
ad7e01d0,3,4x4,16x16,True,3,25,True,None,0,False,,,False,False,False
ad7e01d0,4,3x3,9x9,True,3,11,True,None,0,False,,,False,False,False
ae3edfdc,1,15x15,15x15,False,8,8,False,None,0,False,,,False,False,False
ae3edfdc,2,15x15,15x15,False,10,10,False,None,0,False,,,False,False,False
ae3edfdc,3,15x15,15x15,False,7,7,False,None,0,False,,,False,False,False
ae4f1146,1,9x9,3x3,True,13,5,True,crop,1,False,,,True,False,False
ae4f1146,2,9x9,3x3,True,15,5,True,crop,1,False,,,True,False,False
ae4f1146,3,9x9,3x3,True,18,4,True,crop,1,False,,,True,False,False
ae4f1146,4,9x9,3x3,True,14,6,True,crop,1,False,,,True,False,False
ae58858e,1,6x6,6x6,False,6,6,False,None,0,False,,,False,False,False
ae58858e,2,10x12,10x12,False,9,9,False,None,0,False,,,False,False,False
ae58858e,3,10x9,10x9,False,6,6,False,None,0,False,,,False,False,False
ae58858e,4,10x8,10x8,False,7,7,False,None,0,False,,,False,False,False
aedd82e4,1,5x4,5x4,False,3,3,False,None,0,False,,,False,False,False
aedd82e4,2,4x4,4x4,False,3,3,False,None,0,False,,,False,False,False
aedd82e4,3,3x3,3x3,False,3,3,False,None,0,False,,,False,False,False
aedd82e4,4,3x3,3x3,False,2,2,False,None,0,False,,,False,False,False
aee291af,1,16x16,4x4,True,26,3,True,crop,1,False,,,True,False,False
aee291af,2,16x16,4x4,True,24,2,True,crop,1,False,,,True,False,False
aee291af,3,18x18,5x5,True,38,4,True,crop,1,False,,,True,False,False
af24b4cc,1,9x10,4x5,True,13,6,True,None,0,False,,,False,False,False
af24b4cc,2,9x10,4x5,True,17,5,True,None,0,False,,,False,False,False
af24b4cc,3,9x10,4x5,True,18,5,True,None,0,False,,,False,False,False
af726779,1,11x16,11x16,False,9,25,True,None,0,False,,,False,False,False
af726779,2,13x16,13x16,False,7,16,True,None,0,False,,,False,False,False
af726779,3,9x16,9x16,False,6,10,True,None,0,False,,,False,False,False
af902bf9,1,10x10,10x10,False,4,5,True,None,0,False,,,False,False,False
af902bf9,2,10x10,10x10,False,4,5,True,None,0,False,,,False,False,False
af902bf9,3,10x10,10x10,False,8,10,True,None,0,False,,,False,False,False
afe3afe9,1,30x30,7x6,True,30,7,True,None,0,False,,,False,False,False
afe3afe9,2,30x30,6x7,True,32,3,True,None,0,False,,,False,False,False
afe3afe9,3,30x30,7x6,True,28,6,True,None,0,False,,,False,False,False
b0722778,1,8x9,8x2,True,18,6,True,None,0,False,,,False,False,False
b0722778,2,11x9,11x2,True,24,8,True,None,0,False,,,False,False,False
b0c4d837,1,9x9,3x3,True,2,1,True,None,0,False,,,False,False,False
b0c4d837,2,9x9,3x3,True,2,1,True,None,0,False,,,False,False,False
b0c4d837,3,9x9,3x3,True,2,1,True,None,0,False,,,False,False,False
b0c4d837,4,5x6,3x3,True,2,1,True,None,0,False,,,False,False,False
b0c4d837,5,6x6,3x3,True,2,1,True,None,0,False,,,False,False,False
b0c4d837,6,7x7,3x3,True,2,1,True,None,0,False,,,False,False,False
b0f4d537,1,11x13,11x7,True,19,8,True,None,0,False,,,False,False,False
b0f4d537,2,9x13,9x7,True,15,8,True,None,0,False,,,False,False,False
b0f4d537,3,7x13,7x7,True,14,5,True,None,0,False,,,False,False,False
b0f4d537,4,9x11,9x7,True,14,5,True,None,0,False,,,False,False,False
b15fca0b,1,6x6,6x6,False,4,5,True,None,0,False,,,False,False,False
b15fca0b,2,5x5,5x5,False,4,5,True,None,0,False,,,False,False,False
b15fca0b,3,6x6,6x6,False,4,5,True,None,0,False,,,False,False,False
b15fca0b,4,10x10,10x10,False,6,7,True,None,0,False,,,False,False,False
b15fca0b,5,5x5,5x5,False,3,4,True,None,0,False,,,False,False,False
b190f7f5,1,3x6,9x9,True,7,10,True,None,0,False,,,False,False,False
b190f7f5,2,3x6,9x9,True,4,3,True,None,0,False,,,False,False,False
b190f7f5,3,4x8,16x16,True,9,8,True,None,0,False,,,False,False,False
b1948b0a,1,6x4,6x4,False,9,9,False,recolor,1,True,,,False,False,False
b1948b0a,2,3x4,3x4,False,5,5,False,recolor,1,True,,,False,False,False
b1948b0a,3,3x6,3x6,False,7,7,False,recolor,1,True,,,False,False,False
b1986d4b,1,28x28,5x16,True,66,9,True,None,0,False,,,False,False,False
b1986d4b,2,28x28,5x18,True,75,11,True,None,0,False,,,False,False,False
b1986d4b,3,28x28,5x30,True,57,14,True,None,0,False,,,False,False,False
b1fc8b8e,1,6x6,5x5,True,1,4,True,None,0,False,,,False,False,False
b1fc8b8e,2,6x6,5x5,True,1,4,True,None,0,False,,,False,False,False
b1fc8b8e,3,6x6,5x5,True,1,4,True,None,0,False,,,False,False,False
b1fc8b8e,4,6x6,5x5,True,1,4,True,None,0,False,,,False,False,False
b1fc8b8e,5,6x6,5x5,True,2,4,True,None,0,False,,,False,False,False
b20f7c8b,1,18x22,18x22,False,23,17,True,None,0,False,,,False,False,False
b20f7c8b,2,18x22,18x22,False,25,15,True,None,0,False,,,False,False,False
b20f7c8b,3,18x22,18x22,False,15,19,True,None,0,False,,,False,False,False
b230c067,1,10x10,10x10,False,3,3,False,None,0,False,,,False,False,False
b230c067,2,10x10,10x10,False,3,3,False,None,0,False,,,False,False,False
b230c067,3,10x10,10x10,False,3,3,False,None,0,False,,,False,False,False
b25e450b,1,10x10,10x10,False,26,14,True,None,0,False,,,False,False,False
b25e450b,2,6x8,6x8,False,13,10,True,None,0,False,,,False,False,False
b25e450b,3,12x12,12x12,False,24,18,True,None,0,False,,,False,False,False
b27ca6d3,1,15x16,15x16,False,14,16,True,None,0,False,,,False,False,False
b27ca6d3,2,15x18,15x18,False,9,10,True,None,0,False,,,False,False,False
b2862040,1,12x13,12x13,False,8,8,False,None,0,False,,,False,False,False
b2862040,2,12x11,12x11,False,9,9,False,None,0,False,,,False,False,False
b2862040,3,14x15,14x15,False,11,11,False,None,0,False,,,False,False,False
b2862040,4,9x11,9x11,False,4,4,False,None,0,False,,,False,False,False
b2bc3ffd,1,8x8,8x8,False,4,4,False,None,0,False,,,False,False,False
b2bc3ffd,2,8x8,8x8,False,6,6,False,None,0,False,,,False,False,False
b2bc3ffd,3,8x8,8x8,False,5,5,False,None,0,False,,,False,False,False
b457fec5,1,17x18,17x18,False,4,12,True,None,0,False,,,False,False,False
b457fec5,2,23x19,23x19,False,5,16,True,None,0,False,,,False,False,False
b457fec5,3,14x18,14x18,False,5,12,True,None,0,False,,,False,False,False
b4a43f3b,1,13x6,18x18,True,6,21,True,None,0,False,,,False,False,False
b4a43f3b,2,13x6,18x18,True,10,36,True,None,0,False,,,False,False,False
b4a43f3b,3,13x6,18x18,True,6,16,True,None,0,False,,,False,False,False
b4a43f3b,4,13x6,18x18,True,7,24,True,None,0,False,,,False,False,False
b527c5c6,1,20x20,20x20,False,4,4,False,None,0,False,,,False,False,False
b527c5c6,2,20x20,20x20,False,4,4,False,None,0,False,,,False,False,False
b527c5c6,3,20x20,20x20,False,4,4,False,None,0,False,,,False,False,False
b527c5c6,4,10x10,10x10,False,4,4,False,None,0,False,,,False,False,False
b548a754,1,11x11,11x11,False,3,2,True,None,0,False,,,False,False,False
b548a754,2,11x11,11x11,False,3,2,True,None,0,False,,,False,False,False
b548a754,3,13x12,13x12,False,3,2,True,None,0,False,,,False,False,False
b5bb5719,1,3x5,3x5,False,3,5,True,None,0,False,,,False,False,False
b5bb5719,2,3x5,3x5,False,3,5,True,None,0,False,,,False,False,False
b5bb5719,3,3x5,3x5,False,6,7,True,None,0,False,,,False,False,False
b5bb5719,4,3x5,3x5,False,3,5,True,None,0,False,,,False,False,False
b5bb5719,5,5x9,5x9,False,5,9,True,None,0,False,,,False,False,False
b5bb5719,6,3x5,3x5,False,3,5,True,None,0,False,,,False,False,False
b5bb5719,7,4x7,4x7,False,5,8,True,None,0,False,,,False,False,False
b60334d2,1,9x9,9x9,False,4,32,True,None,0,False,,,False,False,False
b60334d2,2,9x9,9x9,False,3,24,True,None,0,False,,,False,False,False
b6afb2da,1,10x10,10x10,False,2,18,True,None,0,False,,,False,False,False
b6afb2da,2,10x10,10x10,False,2,18,True,None,0,False,,,False,False,False
b71a7747,1,19x19,12x12,True,128,2,True,None,0,False,,,False,False,False
b71a7747,2,25x25,9x9,True,50,3,True,None,0,False,,,False,False,False
b7249182,1,10x13,10x13,False,2,2,False,None,0,False,,,False,False,False
b7249182,2,14x10,14x10,False,2,2,False,None,0,False,,,False,False,False
b7249182,3,10x18,10x18,False,2,2,False,None,0,False,,,False,False,False
b7256dcd,1,5x5,5x5,False,7,4,True,None,0,False,,,False,False,False
b7256dcd,2,6x4,6x4,False,7,4,True,None,0,False,,,False,False,False
b745798f,1,11x11,11x11,False,5,5,False,None,0,False,,,False,False,False
b745798f,2,9x9,9x9,False,4,4,False,None,0,False,,,False,False,False
b745798f,3,5x5,5x5,False,7,4,True,None,0,False,,,False,False,False
b74ca5d1,1,30x30,30x30,False,21,33,True,None,0,False,,,False,False,False
b74ca5d1,2,30x30,30x30,False,37,58,True,None,0,False,,,False,False,False
b74ca5d1,3,30x30,30x30,False,26,33,True,None,0,False,,,False,False,False
b775ac94,1,20x20,20x20,False,4,4,False,None,0,False,,,False,False,False
b775ac94,2,30x30,30x30,False,15,26,True,None,0,False,,,False,False,False
b775ac94,3,14x14,14x14,False,7,9,True,None,0,False,,,False,False,False
b782dc8a,1,13x14,13x14,False,9,44,True,None,0,False,,,False,False,False
b782dc8a,2,11x24,11x24,False,10,67,True,None,0,False,,,False,False,False
b7955b3c,1,18x14,18x14,False,11,5,True,None,0,False,,,False,False,False
b7955b3c,2,10x14,10x14,False,8,6,True,None,0,False,,,False,False,False
b7955b3c,3,10x8,10x8,False,5,3,True,None,0,False,,,False,False,False
b7999b51,1,10x15,3x3,True,3,3,False,None,0,False,,,False,False,False
b7999b51,2,19x18,5x4,True,4,4,False,None,0,False,,,False,False,False
b7999b51,3,10x15,4x3,True,3,3,False,None,0,False,,,False,False,False
b7cb93ac,1,10x12,3x4,True,3,3,False,None,0,False,,,False,False,False
b7cb93ac,2,10x13,3x4,True,3,3,False,None,0,False,,,False,False,False
b7cb93ac,3,10x11,3x4,True,5,5,False,None,0,False,,,False,False,False
b7f8a4d8,1,24x29,24x29,False,60,80,True,None,0,False,,,False,False,False
b7f8a4d8,2,23x28,23x28,False,60,76,True,None,0,False,,,False,False,False
b7f8a4d8,3,26x29,26x29,False,45,55,True,None,0,False,,,False,False,False
b7fb29bc,1,15x15,15x15,False,2,7,True,None,0,False,,,False,False,False
b7fb29bc,2,15x15,15x15,False,2,5,True,None,0,False,,,False,False,False
b7fb29bc,3,15x15,15x15,False,1,7,True,None,0,False,,,False,False,False
b8825c91,1,16x16,16x16,False,110,114,True,None,0,False,,,False,False,False
b8825c91,2,16x16,16x16,False,111,113,True,None,0,False,,,False,False,False
b8825c91,3,16x16,16x16,False,100,102,True,None,0,False,,,False,False,False
b8825c91,4,16x16,16x16,False,119,130,True,None,0,False,,,False,False,False
b8cdaf2b,1,5x5,5x5,False,4,6,True,None,0,False,,,False,False,False
b8cdaf2b,2,5x5,5x5,False,4,8,True,None,0,False,,,False,False,False
b8cdaf2b,3,7x7,7x7,False,4,8,True,None,0,False,,,False,False,False
b8cdaf2b,4,3x3,3x3,False,4,6,True,None,0,False,,,False,False,False
b91ae062,1,3x3,9x9,True,4,4,False,scale_up,1,False,,,False,True,False
b91ae062,2,3x3,6x6,True,4,4,False,scale_up,1,False,,,False,True,False
b91ae062,3,3x3,9x9,True,4,4,False,scale_up,1,False,,,False,True,False
b91ae062,4,3x3,12x12,True,4,4,False,scale_up,1,False,,,False,True,False
b91ae062,5,3x3,6x6,True,3,3,False,scale_up,1,False,,,False,True,False
b942fd60,1,8x8,8x8,False,5,5,False,None,0,False,,,False,False,False
b942fd60,2,12x12,12x12,False,20,20,False,None,0,False,,,False,False,False
b942fd60,3,6x6,6x6,False,6,6,False,None,0,False,,,False,False,False
b942fd60,4,4x6,4x6,False,2,2,False,None,0,False,,,False,False,False
b942fd60,5,10x10,10x10,False,14,14,False,None,0,False,,,False,False,False
b942fd60,6,8x6,8x6,False,6,6,False,None,0,False,,,False,False,False
b94a9452,1,12x11,3x3,True,2,2,False,None,0,False,,,False,False,False
b94a9452,2,12x13,4x4,True,2,2,False,None,0,False,,,False,False,False
b94a9452,3,12x13,5x5,True,2,2,False,None,0,False,,,False,False,False
b9630600,1,30x30,30x30,False,7,1,True,None,0,False,,,False,False,False
b9630600,2,30x30,30x30,False,6,1,True,None,0,False,,,False,False,False
b9630600,3,30x30,30x30,False,7,1,True,None,0,False,,,False,False,False
b9b7f026,1,15x17,1x1,True,5,1,True,crop,1,False,,,True,False,False
b9b7f026,2,15x13,1x1,True,7,1,True,crop,1,False,,,True,False,False
b9b7f026,3,16x17,1x1,True,4,1,True,crop,1,False,,,True,False,False
ba1aa698,1,16x21,16x6,True,9,3,True,None,0,False,,,False,False,False
ba1aa698,2,16x16,16x6,True,7,3,True,None,0,False,,,False,False,False
ba1aa698,3,16x19,16x7,True,7,3,True,None,0,False,,,False,False,False
ba26e723,1,3x13,3x13,False,1,9,True,None,0,False,,,False,False,False
ba26e723,2,3x11,3x11,False,1,8,True,None,0,False,,,False,False,False
ba26e723,3,3x11,3x11,False,1,8,True,None,0,False,,,False,False,False
ba26e723,4,3x14,3x14,False,1,10,True,None,0,False,,,False,False,False
ba26e723,5,3x10,3x10,False,1,7,True,None,0,False,,,False,False,False
ba97ae07,1,8x7,8x7,False,3,3,False,None,0,False,,,False,False,False
ba97ae07,2,7x9,7x9,False,3,3,False,None,0,False,,,False,False,False
ba97ae07,3,8x6,8x6,False,3,3,False,None,0,False,,,False,False,False
ba97ae07,4,13x13,13x13,False,3,3,False,None,0,False,,,False,False,False
ba9d41b8,1,13x15,13x15,False,2,8,True,None,0,False,,,False,False,False
ba9d41b8,2,16x15,16x15,False,1,13,True,None,0,False,,,False,False,False
ba9d41b8,3,17x16,17x16,False,3,16,True,None,0,False,,,False,False,False
bae5c565,1,13x13,13x13,False,11,10,True,None,0,False,,,False,False,False
bae5c565,2,9x9,9x9,False,8,8,False,None,0,False,,,False,False,False
baf41dbf,1,11x15,11x15,False,3,3,False,None,0,False,,,False,False,False
baf41dbf,2,8x17,8x17,False,3,3,False,None,0,False,,,False,False,False
baf41dbf,3,15x15,15x15,False,4,4,False,None,0,False,,,False,False,False
bb43febb,1,10x10,10x10,False,2,4,True,None,0,False,,,False,False,False
bb43febb,2,10x10,10x10,False,2,4,True,None,0,False,,,False,False,False
bb52a14b,1,22x22,22x22,False,60,68,True,None,0,False,,,False,False,False
bb52a14b,2,22x22,22x22,False,52,55,True,None,0,False,,,False,False,False
bb52a14b,3,22x22,22x22,False,55,61,True,None,0,False,,,False,False,False
bbb1b8b6,1,4x9,4x4,True,3,2,True,None,0,False,,,False,False,False
bbb1b8b6,2,4x9,4x4,True,3,1,True,crop,1,False,,,True,False,False
bbb1b8b6,3,4x9,4x4,True,5,4,True,None,0,False,,,False,False,False
bbb1b8b6,4,4x9,4x4,True,4,2,True,crop,1,False,,,True,False,False
